,act,at,ceq,che,csho,dlc,dltis,dltt,emp,ib,invt,ivao,ivst,lct,lt,pstk,rect,sale,sstk,exchg,prcc-f,ret-t,ret-t1,vwretd,oplease,lease-dum,r-vwretd,r-1-vwretd,WC,NCO,FIN,ATA,rsst-acc,ch-rec,ch-inv,cs,ch-cs,earn-ATA,ch-earn,ch-emp,issue,bm,new-comp,fraud
1681,67.1,150.165,108.90700000000001,34.291,52.982,9.377,0.0,5.284,0.725,16.055999999999997,5.797999999999999,0.0,0.0,35.974000000000004,41.258,0.0,21.103,95.79700000000001,42.824,20.0,8.5,-0.055556100000000004,1.000001,0.2116129,15.91,1.0,-0.267169,0.788388,6.211999,83.06499000000001,-14.661,125.2125,0.4866526,0.013065799999999999,0.009575700000000001,94.161,2.411754,0.12822999999999998,0.32233429999999996,-0.3649432,1.0,0.24182910000000002,186.0,0.0
1682,0.22399999999999998,0.321,-0.004,0.002,2.15,0.0,0.0,0.0,35.831589911748466,-0.017,0.222,0.0,0.0,0.325,0.325,0.0,0.0,0.0,0.0,13.0,25.423909272085446,0.046994010068016234,-1.2698867290470846,-0.13455819641188765,0.0,0.0,-0.21794206385106576,-0.3848068482516984,-0.10300000000000001,0.09699999999999999,0.0,185.1615,-0.1177136,-0.6025765999999999,-0.44631309999999996,111.574,-0.6773406,-9.18e-05,0.1166635,1516.8325046798648,0.0,97.11186376168824,149.0,0.0
1683,4.345,4.831,4.395,2.379,4.119,0.2,0.0,0.0,0.003,-0.43700000000000006,1.801,0.475,0.0,0.436,0.436,0.0,0.0,0.363,4.836,13.0,2.561999,-0.023255200000000004,1.4930187240126678,0.09065039999999999,0.0,0.0,-0.11390560000000001,0.5030888534133753,1.73,0.0110001,0.275,2.576,0.7849379,0.0,0.6129658,0.363,-0.9967465,-0.16964289999999999,-0.169551,-624.4153181419163,1.0,0.4164742,149.0,0.0
1684,7.212999999999999,29.925,27.935,1.5959999999999999,14.325999999999999,0.509,0.0,0.0,0.017,-2.7119999999999997,0.0,18.73,0.0,1.99,1.99,0.0,5.617000000000001,0.33899999999999997,20.412,13.0,4.686999,-1.7899999999999997e-07,-0.023255200000000004,0.1158456,0.2505635,1.0,-0.11584580000000001,-0.13910079999999997,4.136,3.9819999999999998,18.221,17.378,1.399643,0.3232248,-0.10363679999999999,-5.278,-15.53994,-0.15605940000000001,0.0135835,-0.5277028,1.0,0.416034,149.0,0.0
1685,2.267,45.032,28.506999999999998,1.286,18.887999999999998,14.338,0.0,0.0,0.017,-4.838,0.0,0.4,0.685,16.525,16.525,0.0,0.981,0.0,10.65,13.0,1.6869990000000001,-0.5714283,-1.7899999999999997e-07,-0.007573300000000001,0.1256198,1.0,-0.563855,0.007573100000000001,-1.205999,42.365,-13.253,37.4785,0.0418107,-0.1236976,0.0,4.636,-1.878363,-0.12908730000000002,0.026972000000000003,-0.5048288,1.0,0.894645,149.0,0.0
1686,0.789,23.743000000000002,18.149,0.789,28.506999999999998,3.613,0.0,0.0,-12.329076758530427,-8.661,0.0,1.177,0.0,5.593999999999999,5.593999999999999,0.0,0.0,0.20600000000000002,3.344,13.0,0.937,-0.36111109999999996,-0.5714283,0.3567165,0.0,0.0,-0.7178276,-0.9281448,-1.9809999999999999,21.776999999999997,-2.436,34.3875,-0.3066812,-0.028527800000000002,0.0,1.187,-0.7439603,-0.25186479999999994,-0.1227774,159.95361416343403,1.0,0.6794564000000001,149.0,1.0
1687,10.385,18.477999999999998,16.529,10.385,34.898,1.056,0.0,0.0,1.3886703974953587,-5.317,0.0,7.731,0.0,1.949,1.949,0.0,0.0,0.29100000000000004,2.6039999999999996,13.0,0.406,-0.6739125,-0.36111109999999996,0.2116129,0.0,0.0,-0.8855254000000001,-0.572724,-0.893,0.3620005,6.675,21.1105,-0.5312996,0.0,0.0,0.29100000000000004,-0.7548441,-0.2518652,-3.9899999999999996e-07,815.2336334630587,1.0,1.166595,149.0,1.0
1688,3.487,9.771,7.542000000000001,3.487,34.898,0.7759999999999999,0.0,0.0,-12.814003723391359,-6.752000000000001,0.0,4.752,1.088,1.865,2.228,0.001,0.0,0.0,0.0,13.0,0.23399999999999999,-0.5333333,-0.6739125,0.3033297,0.0,0.0,-0.8366629999999999,-0.9772421999999998,-1.089,1.169,5.063,14.1245,-0.0708698,0.0,0.0,0.0,-1.0,-0.4780346,-0.2261694,-129.6876740732163,0.0,0.9235707000000001,149.0,1.0
1689,0.66,4.406000000000001,3.803,0.66,36.623000000000005,0.0,0.0,0.0,-70.28720739846406,-4.755,0.0,3.6,0.106,0.308,0.603,0.0,0.0,0.0,0.0,13.0,0.09375,-0.19999920000000002,-0.5333333,0.22283960000000003,0.0,0.0,-0.4228388,-0.7561729,-0.308,-0.1489998,3.7060000000000004,7.0885,-0.2671933,0.0,0.0,0.0,2071.9746075999665,-0.6708049,-0.19277020000000003,-41.038862868412735,0.0,1.107646,149.0,0.0
1690,19.242,23.604,18.933,13.985999999999999,5.481,0.002,0.0,0.0,0.124,2.207,0.0,0.0,0.0,4.378,4.671,0.0,1.2990000000000002,26.590999999999998,15.065999999999999,11.0,13.5,0.9180331,2.5393991183740297,0.09194119999999999,2.354164,1.0,0.8260919,-0.6618037301968286,0.8800007,4.068999,-0.002,16419.3,-0.8399902,-0.1832417,-0.1117587,3035.292,-0.8670539,0.00013440000000000001,0.05270830000000001,0.0003315,1.0,0.2558738,237.0,0.0
1691,25.434,32.402,23.785,14.329,5.892,0.0,0.0,0.0,0.23600000000000002,3.077,0.0,0.0,0.0,8.617,8.617,0.0,2.861,40.019,0.59,11.0,37.0,1.000764,0.9180331,0.1158456,2.138458,1.0,0.8849184000000001,0.8021875,2.488,6.968,0.0,28.003,0.16101849999999998,0.0557797,0.0,38.457,-0.9873299999999999,0.10988110000000001,0.10974669999999999,0.5304924,1.0,0.1091035,237.0,0.0
1692,105.32799999999999,148.28799999999998,98.851,67.74600000000001,7.245,0.253,6.32,5.836,0.527,6.21,0.0,0.0,24.052,40.369,49.437,0.0,7.272,104.41,64.266,11.0,57.0,0.9145280000000001,1.000764,-0.007573300000000001,5.720315,1.0,0.9221013000000001,1.008337,-2.533999,39.727990000000005,17.963,90.345,0.5058497000000001,0.0488239,0.0,99.999,1.6002809999999998,0.0687365,-0.041144599999999996,-2.343457,1.0,0.2393689,237.0,
1693,132.856,406.464,217.94400000000002,64.05,37.555,2.314,13.741,19.496,2.481,-33.647,0.0,0.0,18.672,133.312,188.52,0.0,43.278999999999996,394.29,61.253,11.0,44.0,1.678569,0.9145280000000001,0.3567165,59.40459,1.0,1.321852,0.5578115,-62.192,237.896,-3.137999,277.376,0.42328459999999996,0.129813,0.0,358.283,2.582866,-0.1213047,-0.1900412,1.966735,1.0,0.13189379999999998,237.0,
1694,270.578,958.7539999999999,512.501,129.13299999999998,92.626,2.435,3.0,19.305999999999997,5.827999999999999,29.816,0.0,0.0,10.712,289.906,446.25199999999995,0.001,72.613,1093.854,217.674,11.0,43.75,-0.11333489999999999,1.678569,0.2116129,195.5374,1.0,-0.3249478,1.466956,-146.026,551.136,-11.03,682.6089999999999,0.3245108,0.0429734,0.0,1064.52,1.971171,0.0436795,0.16498410000000002,-0.0097146,1.0,0.1264689,237.0,
1695,323.473,846.688,128.033,124.60799999999999,100.189,1.454,50.0,50.0,7.371,-499.347,0.0,90.434,0.268,554.47,715.98,0.001,91.399,1685.2279999999998,84.506,11.0,55.625,1.721809,-0.11333489999999999,0.3033297,432.9876,1.0,1.418479,-0.4166646,-354.151,321.27099999999996,39.247,902.721,-0.4294937,0.0208104,0.0,1666.442,0.5654398,-0.5531576,-0.596837,0.38164349999999997,1.0,0.0229737,237.0,0.0
1696,930.0,2214.0,598.0,631.0,219.641,0.0,441.0,372.0,8.5,92.0,0.0,471.0,0.0,894.0,1616.0,0.0,196.0,2600.0,114.0,11.0,105.125,5.9347650000000005,1.721809,0.22283960000000003,430.2618,1.0,5.711926,1.498969,-595.0,463.0,99.0,1530.344,-0.0257243,0.0683513,0.0,2495.399,0.49744120000000003,0.0601172,0.6132748,-1.461727,1.0,0.025898900000000002,237.0,0.0
1697,1979.0,5348.0,3033.0,1424.0,1100.894,0.0,73.0,348.0,12.1,762.0,0.0,2151.0,537.0,1725.0,2315.0,0.0,402.0,4777.0,836.0,11.0,110.0,0.9564845999999999,5.9347650000000005,0.25270329999999996,561.2198,1.0,0.7037813,5.682062,-1170.0,976.0,2340.0,3781.0,0.5763026,0.05448290000000001,0.0,4571.0,0.8317713,0.201534,0.14141679999999998,-0.992008,1.0,0.0250458,237.0,0.0
1698,4428.0,10673.0,6161.0,3415.0,2316.494,1.0,1282.0,1630.0,15.0,1232.0,0.0,4358.0,925.0,2395.0,4512.0,0.0,532.0,6886.0,429.0,11.0,52.6875,-0.541351,0.9564845999999999,-0.11085410000000001,433.775,1.0,-0.4304969,1.067339,-1381.0,1400.0,3652.0,8010.5,0.1903751,0.016228700000000002,0.0,6756.0,0.4780135999999999,0.1537981,-0.0477358,-0.75603,1.0,0.050479199999999995,237.0,0.0
1699,10251.0,208504.0,152027.0,719.0,4429.2,48.0,10692.0,22792.0,89.3,-4895.0,1791.0,2588.0,0.0,12976.0,52886.0,0.0,6054.0,37224.0,926.0,11.0,32.1,-0.07758680000000001,-0.541351,-0.11268519999999999,2387.6220000000003,1.0,0.0350984,-0.42866579999999993,-3396.0,178547.0,-20252.0,109588.5,1.3799620000000001,0.050388499999999996,0.016343,31702.0,3.692421,-0.0446671,-0.1984652,-13.582320000000001,1.0,1.069277,237.0,0.0
1700,11155.0,115450.0,52817.0,1730.0,4476.2,155.0,23535.0,27354.0,91.25,-44574.0,1896.0,2230.0,0.0,13395.0,57585.0,0.0,5667.0,40961.0,297.0,11.0,13.1,-0.5919005999999999,-0.07758680000000001,-0.208407,2161.624,1.0,-0.3834936,0.1308202,-3815.0,85229.0,-25279.0,161977.0,-0.6097409,-0.0023891999999999997,0.0006482,41348.0,0.304271,-0.2751872,-0.2305201,0.46813009999999994,1.0,0.9007264000000001,237.0,0.0
1701,12268.0,121783.0,56038.0,3040.0,4536.2,2287.0,2492.0,24958.0,80.0,3146.0,1390.0,1171.0,0.0,15518.0,60344.0,0.0,4908.0,39565.0,372.0,11.0,17.99,0.37328259999999996,-0.5919005999999999,0.33144650000000003,1745.765,1.0,0.0418361,-0.9233471,-4003.0,88476.0,-26074.0,118616.5,0.0190867,-0.0063988,-0.0042658,40324.0,-0.024765400000000003,0.026522399999999998,0.3017097,-0.1781426,1.0,0.6866876999999999,237.0,1.0
1702,14639.0,123339.0,60771.0,6289.0,4588.7,1672.0,1631.0,22203.0,84.9,3209.0,1737.0,2079.0,150.0,14624.0,57054.0,0.0,5512.0,42089.0,353.0,11.0,19.45,0.0811565,0.37328259999999996,0.130018,1994.46,1.0,-0.0488615,0.24326460000000003,-4602.0,86394.0,-21646.0,122561.0,0.0142541,0.0049282,0.0028312,41485.0,0.0287918,0.026182900000000002,-0.0003396,0.048473199999999994,1.0,0.6809059000000001,237.0,0.0
1703,13463.0,122476.0,62679.0,4220.0,4585.2,92.0,6.0,20238.0,87.85,2921.0,1806.0,944.0,0.0,12608.0,54031.0,0.0,6411.0,43652.0,307.0,11.0,17.44,-0.0983387,0.0811565,0.0732671,1846.5320000000002,1.0,-0.1716058,0.0078894,-3273.0,86884.0,-19386.0,122907.5,0.0331876,0.0073143999999999995,0.0005614,42753.0,0.030565300000000004,0.0237658,-0.0024170000000000003,0.041743699999999995,1.0,0.7838215999999999,237.0,0.0
1704,10851.0,131669.0,60389.0,1578.0,3882.4,64.0,18632.0,35233.0,92.7,5114.0,1913.0,985.0,29.0,12780.0,67241.0,0.0,6151.0,44224.0,698.0,11.0,21.78,0.2636975,-0.0983387,0.1621525,2017.556,1.0,0.10154500000000001,-0.26049120000000003,-3443.0,100605.0,-34283.0,127072.5,-0.0105924,-0.0020461,0.000842,44484.0,0.0404884,0.040244699999999994,0.0164789,-0.019851900000000002,1.0,0.7141668000000001,237.0,0.0
1705,12451.0,133830.0,58536.0,1516.0,3593.0,126.0,14690.0,37304.0,86.4,4051.0,2105.0,1027.0,0.0,12193.0,70972.0,0.0,7296.0,46482.0,521.0,11.0,16.51,-0.23268229999999998,0.2636975,0.07297089999999999,2035.496,1.0,-0.3056532,0.1907266,-1132.0,98877.0,-36403.0,132749.5,-0.0115782,0.008625299999999999,0.0014463,45337.0,0.019175400000000002,0.0305161,-0.0097286,-0.0843735,1.0,0.9867764000000001,237.0,0.0
1706,89.094,137.376,90.29299999999999,5.852,94.149,3.792,4.2010000000000005,21.391,1.7380000000000002,41.456,36.093,0.078,0.0,25.691999999999997,47.083,0.0,43.283,230.035,0.0,11.0,24.230156843023515,1.0951910537566703,1.752328997423928,-0.07572487485851212,5.559288,1.0,-0.09131500888357744,-1.4132575160028413,61.342,48.20401,-25.105,113.844,0.6469292,0.3133147,0.31703909999999996,194.36599999999999,2.701504,0.3641474,0.1575395,7.391694,1.0,-214.91240931122346,33.0,0.0
1707,236.465,299.126,249.06599999999997,137.168,101.819,20.008,12.578,6.101,2.051,56.645,40.51,0.0,41.8,42.581,50.06,0.0,49.114,315.165,121.882,11.0,20.875,0.14383410000000002,-0.5896255472605555,0.1037096,5.149401,1.0,0.0401245,0.735986868527821,76.72399999999999,61.28301,15.690999999999999,218.25099999999998,0.3173273,0.026716900000000005,0.0202382,309.334,0.5915026999999999,0.2595406,-0.1046068,-0.9973333000000001,1.0,0.11718150000000001,33.0,0.0
1708,216.145,323.178,246.74400000000003,103.02600000000001,96.96600000000001,29.491,26.404,5.978,2.349,69.685,41.783,50895.85356492075,42.225,57.074,65.49600000000001,10.937999999999999,58.835,380.061,0.387,11.0,12.5,-0.40119859999999996,0.14383410000000002,0.1158456,5.548475,1.0,-0.5170442,0.0279885,85.536,-658.2276242066139,72046.60260963783,311.152,1.270170617709243,0.031242000000000002,0.0040913,370.34,0.1972172,0.223958,-0.0355826,0.06488730000000001,1.0,0.20357160000000002,33.0,0.0
1709,263.785,431.841,340.009,118.35600000000001,97.08,34.249,14.882,8.919,2.838,79.735,54.673,-34410.06152559452,28.279,73.681,91.83200000000001,0.0,74.77,448.94800000000004,1.1320000000000001,11.0,17.375,0.3899988,-0.40119859999999996,-0.007573300000000001,7.395481,1.0,0.39757209999999993,-0.39362529999999996,105.99700000000001,-4101.390991390141,-38472.47113164155,377.5095,-1.6966934482350406,0.0422109,0.0341448,433.01300000000003,0.169231,0.21121320000000002,-0.012744799999999999,-0.1280589,1.0,0.20157460000000002,33.0,0.0
1710,537.057,1075.2730000000001,752.5319999999999,150.774,173.26,57.52,27.4,13.202,7.042000000000001,8.408,144.615,17390.04327121639,35.624,270.481,322.741,0.0,209.535,1106.681,45.041000000000004,11.0,49.25,1.834532,0.3899988,0.3567165,21.98317,1.0,1.477816,0.0332823,173.322,-14215.038652827294,-89580.24047783947,753.557,-0.5753539926502661,0.1788385,0.11935660000000001,971.916,1.244542,0.011157700000000001,-0.2000555,-0.0086494,1.0,0.0881902,33.0,0.0
1711,748.878,1512.128,916.2710000000001,80.548,178.458,240.55599999999998,212.5,11179.188846091736,9.58,167.106,226.213,-35384.98932449034,22.051,463.82300000000004,-66810.75233158137,24.855,298.88599999999997,1462.043,71.555,11.0,60.0,0.21827280000000002,1.834532,0.2116129,40.2611,1.0,0.006659899999999999,1.622919,445.06300000000005,3328.5040989161325,71870.89867281263,1293.7,-0.10531788696166958,0.0690662,0.06307330000000001,1372.692,0.41235659999999996,0.129169,0.1180113,-0.0458647,1.0,0.085573,33.0,0.0
1712,1020.4839999999999,1924.27,957.298,80.309,193.81099999999998,447.208,52.005,46.325,11.0,131.48,391.58,-28562.7905464672,22.316,793.408,966.972,0.0,365.463,1830.7779999999998,96.213,11.0,45.875,-0.23541689999999998,0.21827280000000002,0.3033297,70.84101,1.0,-0.5387466,-0.08505689999999999,593.975,9973.75653452282,-33085.156568391605,1718.1989999999998,1.0799296859424787,0.0387481,0.0962444,1764.201,0.2852125,0.076522,-0.052647,-0.12433210000000001,1.0,0.10766949999999999,33.0,0.0
1713,1266.627,3892.711,821.137,75.403,394.186,1027.487,1915.763,1363.8220000000001,14.0,-264.369,461.981,25521.02698132511,5.073,1619.658,3071.574,0.0,537.786,2233.576,99.795,11.0,26.8125,0.1689365,-0.23541689999999998,0.22283960000000003,77.74668,1.0,-0.053903099999999995,-0.45825649999999996,599.053,-4152.515930209525,-19085.189322003447,2908.49,0.5549756430579164,0.059248300000000004,0.0242053,2061.2529999999997,0.1683777,-0.09089560000000001,-0.16741760000000003,-0.7502273,1.0,0.0776921,33.0,0.0
1714,1055.0,3572.0,1724.0,78.0,409.04900000000004,600.0,429.0,678.0,12.615,371.0,376.0,-13506.895174562793,14.0,1055.0,1848.0,0.0,445.0,2842.0,704.0,11.0,21.875,-0.1841484,0.1689365,0.25270329999999996,74.98308,1.0,-0.4368517,-0.0837668,522.0,-1203.5474377536414,-13210.546270569563,3732.355,-0.5132796308613593,-0.0248599,-0.0230367,2934.7859999999996,0.4237875,0.099401,0.1902966,-0.016541,1.0,0.19266989999999998,33.0,0.0
1715,992.0,3427.0,1935.0,60.0,399.848,260.0,22.0,574.0,13.72,373.0,354.0,51723.161929133144,6.0,819.0,1492.0,0.0,361.0,2664.0,29.0,11.0,13.6875,-0.3742853,-0.1841484,-0.11085410000000001,73.03786,1.0,-0.2634312,-0.07329429999999999,373.0,-8372.71170243848,-55931.88776516376,3499.5,-0.5861446681258089,-0.0240034,-0.006286600000000001,2748.0,-0.0636456,0.10658669999999999,0.007185600000000001,0.1281877,1.0,0.353559,33.0,0.0
1716,1106.0,3974.0,2015.0,185.0,405.254,231.0,364.0,973.0,14.4,-54.0,303.0,-13064.350891099266,5.0,831.0,1959.0,0.0,370.0,2673.0,42.0,11.0,24.12,0.7621911,-0.3742853,-0.11268519999999999,72.89442,1.0,0.8748763,-0.2616001,321.0,8040.111411381709,1350.5593981971078,3700.5,-1.794722390038044,0.0024321,-0.0137819,2664.0,-0.030567700000000003,-0.014592600000000002,-0.12117930000000002,-0.11005219999999999,1.0,0.2061439,33.0,0.0
1717,1208.0,4450.0,2467.0,277.0,411.392,88.0,13.0,847.0,13.9,373.0,243.0,8595.309721020762,0.0,923.0,1983.0,0.0,435.0,2919.0,107.0,11.0,42.52,0.7628531,0.7621911,-0.208407,90.76746,1.0,0.9712601000000001,0.9705981,96.0,10840.500059607302,-6527.33578548028,4212.0,-0.9741614768769792,0.015432099999999999,-0.014244999999999999,2854.0,0.0713213,0.08855650000000001,0.1031491,-0.1545008,1.0,0.14103279999999999,33.0,0.0
1718,1880.0,5699.0,2862.0,752.0,826.262,553.0,2.0,1172.0,15.0,472.0,281.0,18375.094918428596,81.0,1393.0,2837.0,0.0,542.0,3476.0,260.0,11.0,36.76,0.7290694999999999,0.7628531,0.33144650000000003,86.33140999999999,1.0,0.397623,0.4314066,288.0,-1952.963642400247,-44556.90457726748,5074.5,0.17643721938511242,0.021085800000000002,0.0074884,3369.0,0.18044849999999998,0.0930141,0.0044576,-0.2015374,1.0,0.0942272,33.0,1.0
1719,3289.0,8170.0,4025.0,1640.0,835.3439999999999,1228.0,1092.0,1139.0,17.5,1062.0,360.0,27151.32400878689,344.0,2605.0,4145.0,0.0,900.0,5624.0,225.0,11.0,35.55,-0.0329159,0.7290694999999999,0.130018,97.38623,1.0,-0.1629339,0.5990515000000001,272.0,7938.276672508313,86.47894559908582,6934.5,0.34231566975814237,0.0516259,0.0113923,5266.0,0.5630751,0.1531473,0.0601332,-0.26691820000000005,1.0,0.13553800000000002,33.0,1.0
1720,2631.0,8196.0,4282.0,848.0,820.3489999999999,156.0,739.0,1864.0,19.8,628.0,418.0,509.0,159.0,1479.0,3914.0,0.0,932.0,6283.0,94.0,11.0,24.49,-0.3111104,-0.0329159,0.0732671,93.31622,1.0,-0.3843775,-0.106183,460.0,4485.0,-1352.0,8183.0,2.190246398739316,0.0039105,0.007087899999999999,6251.0,0.187049,0.07674450000000001,-0.0764028,0.1282462,1.0,0.21313720000000003,33.0,0.0
1721,4901.0,31096.0,15298.0,1668.0,1474.674,7.0,8544.0,8895.0,28.6,-3577.0,749.0,501.0,0.0,2630.0,15798.0,0.0,1424.0,7821.0,1545.0,11.0,17.18,-0.29848959999999997,-0.3111104,0.1621525,122.9468,1.0,-0.46064209999999994,-0.4732629,610.0,21421.0,-8401.0,19646.0,0.5108928,0.0250433,0.0168482,7329.0,0.17245239999999998,-0.1820727,-0.2588172,-2.349601,1.0,0.6038311,33.0,0.0
1722,5921.0,31197.0,15097.0,1452.0,1491.235,256.0,0.0,7933.0,27.5,-495.0,725.0,257.0,0.0,3250.0,16100.0,0.0,1502.0,8357.0,132.0,11.0,11.63,-0.3230511,-0.29848959999999997,0.07297089999999999,153.4243,1.0,-0.396022,-0.3714605,1475.0,20102.0,-7932.0,31146.5,0.0004816,0.0025043,-0.0007706000000000001,8279.0,0.12962200000000001,-0.015892600000000003,0.16618,-0.0417096,1.0,0.8704921999999998,33.0,0.0
1723,4.1739999999999995,5.042,-7.699,3.443,1.085,0.10400000000000001,2.25,0.22699999999999998,10.219783180530413,-3.862,0.45,0.0,0.5,0.872,1.099,11.642000000000001,0.233,0.887,4.21,14.0,29.86864988498605,0.7481857502838242,0.169070378301077,0.015726065451870108,0.8345646000000001,1.0,-0.888729459766612,0.8608729451902489,-0.03700030000000001,0.868,-11.472999999999999,218641.93802547074,-0.4797037965228034,0.018887044845078464,-0.07575746001865233,9525.796081947909,-3339.970588736061,-0.14668309822656514,1.0766079426673674,-631.3822286005468,1.0,-3.4988337351933803,193.0,0.0
1724,11.315999999999999,22.209,19.297,8.726,9.057,0.27,0.0,0.365,0.065,-3.282,0.618,8.448,6.445,2.5469999999999997,2.912,0.0,1.624,5.008,18.58,14.0,13.625,1.450702,0.03147820107726326,0.08909489999999999,0.7127874,1.0,1.361607,-0.4196882306428459,0.3130002,2.445,14.258,13.6255,2.029871,0.102088,0.012329799999999998,3.617,-591.1135852016924,-0.2408719,-0.09260101872923315,71.6949834364228,1.0,0.1563756,193.0,0.0
1725,27.864,57.098,52.868,15.633,11.242,0.264,0.0,0.13699999999999998,0.228,-1.0090000000000001,2.659,20.724,11.040999999999999,4.093,4.23,0.0,8.245,18.654,33.709,14.0,22.0,0.3218391,1.450702,0.1158456,1.240381,1.0,0.2059935,1.334856,8.402000000000001,8.509998,31.364,39.6535,0.7883289000000001,0.1669714,0.05147090000000001,12.033,2.3267900000000004,-0.0254454,0.2154265,0.9367527,1.0,0.2137601,193.0,0.0
1726,69.32600000000001,137.246,40.349000000000004,25.601999999999997,12.097000000000001,0.12,25.976999999999997,27.23,0.569,-34.012,30.627,11.192,19.002,34.658,63.555,33.342,11.714,46.055,1.5390000000000001,14.0,14.187000000000001,-0.8141305,0.3218391,-0.007573300000000001,5.326492,1.0,-0.8065572,0.32941240000000005,9.185996000000001,55.06100000000001,-30.498,97.17200000000001,-0.1494978,0.0356996,0.2878196,42.586000000000006,2.539101,-0.3500185,-0.3245731,0.0919221,1.0,0.2351064,193.0,0.0
1727,66.505,138.209,39.115,23.816,13.91,6.2170000000000005,8.17,32.559,0.56,-20.57,22.910999999999998,0.0,11.600999999999999,39.409,73.102,25.991999999999997,17.865,89.429,2.7060000000000004,14.0,10.75,0.5906439,-0.8141305,0.3567165,6.7242820000000005,1.0,0.23392739999999998,-1.170847,9.496997,70.57001,-53.167,137.7275,-0.0497286,0.0446607,-0.056023699999999996,83.27799999999999,0.9555253,-0.1493529,0.2006657,-0.022833799999999998,1.0,0.26158200000000004,193.0,0.0
1728,63.89,121.655,32.232,24.656999999999996,21.315,7.104,2.7769999999999997,33.165,0.51,-50.467,21.074,0.0,19.273,37.318000000000005,71.37,18.053,16.052,86.01799999999999,18.298,14.0,7.0,-0.1838226,0.5906439,0.2116129,7.679137,1.0,-0.3954355,0.379031,9.018999,56.878,-39.049,129.93200000000002,-0.0004003,-0.013953499999999999,-0.0141382,87.83099,0.0546722,-0.38841079999999994,-0.239058,0.0304894,1.0,0.2160249,193.0,0.0
1729,81.945,133.951,57.918,34.929,22.65,5.055,0.0,25.834,0.605,15.243,22.601999999999997,0.0,16.646,39.397,66.553,9.48,20.814,96.516,2.126,14.0,12.0,0.8198194999999999,-0.1838226,0.3033297,8.827548,1.0,0.5164898,-0.48715230000000004,12.674000000000001,50.684,-23.723000000000003,127.803,0.1000525,0.0372605,0.0119559,91.75399999999999,0.0446654,0.1192695,0.5076804,0.08520180000000001,1.0,0.21309050000000002,193.0,0.0
1730,2.575,3.2889999999999997,0.479,0.07,3.2319999999999998,0.187,0.474,0.84,0.028999999999999998,0.003,0.8440000000000001,0.0,0.0,1.97,2.81,0.0,1.63,4.57,0.33,12.0,-6.318319202586547,0.5682432771406917,0.10848823001459135,0.27099320591141507,0.114,1.0,1.2381620349976588,0.2831656483423861,0.722,0.7140000000000001,-1.0270000000000001,116.9585,-0.7220253000000001,-0.8164946999999999,0.007216199999999999,100.066,-0.819212,2.57e-05,-0.15409189999999998,-0.0084888,1.0,-57.9493778621469,146.0,0.0
1731,7.5329999999999995,8.012,7.761,3.708,4.973,0.035,0.01,0.027999999999999997,0.035,0.965,1.652,0.0,2.197,0.223,0.251,0.0,1.8159999999999998,4.813,6.314,12.0,3.9369989999999997,1.6474073403445217,0.5152610630444964,-0.04937390802998931,0.174,1.0,-1.1522628200126348,0.7849459690748979,3.637,0.47900010000000004,2.134,5.6505,1.033714,0.032917400000000006,0.14299620000000002,4.627,-0.9537605,0.1707813,0.1707557,-1.2291020000000001,1.0,0.3964002,146.0,0.0
1732,7.577999999999999,8.366,7.885,3.37,4.99,0.06,0.0,0.15,0.04,0.059000000000000004,1.3969999999999998,0.0,2.07,0.331,0.48100000000000004,0.0,2.248,5.303,0.0,12.0,4.25,-0.24999960000000002,0.9027776,-0.007573300000000001,0.2,1.0,-0.24242629999999998,0.9103509,3.937,0.7880001,1.86,8.189,0.0409085,0.052753699999999994,-0.031139299999999998,4.871,0.05273390000000001,0.0072048,-0.1635765,0.0986734,0.0,0.37180240000000003,146.0,1.0
1733,8.243,8.998,8.589,3.9739999999999998,4.99,0.0,0.0,0.0,0.052000000000000005,0.7040000000000001,2.294,0.0,2.38,0.409,0.409,0.0,1.6580000000000001,8.226,0.0,12.0,5.5,0.5000011,-0.24999960000000002,0.3567165,0.341,1.0,0.1432846,-0.6067161,3.86,0.7550001000000001,2.38,8.682,0.0472241,-0.0679567,0.1033172,8.816,0.8098951999999999,0.0810873,0.0738825,0.2244562,0.0,0.31295320000000004,146.0,1.0
1734,8.669,10.663,9.693,2.847,4.999,0.0,0.0,0.0,0.063,1.063,2.5780000000000003,0.611,0.6,0.97,0.97,0.0,2.764,9.708,0.039,12.0,4.561999,-0.13888989999999998,0.5000011,0.2116129,0.574,1.0,-0.3505028,0.2883881,4.852,1.383,1.2109999999999999,9.8305,0.045877600000000004,0.112507,0.0288897,8.602,-0.024274,0.10813289999999999,0.0270455,0.0264973,1.0,0.42503029999999997,146.0,0.0
1735,8.794,11.145,10.155,1.975,4.998,0.0,0.0,0.0,0.07200000000000001,0.585,2.799,0.618,1.023,0.99,0.99,0.0,3.75,10.162,0.0,12.0,3.375,-0.2580656,-0.13888989999999998,0.3033297,0.601,1.0,-0.5613953,-0.4422196,5.829,1.7330009999999998,1.641,10.904000000000002,0.1611335,0.0904255,0.0202678,9.176,0.0667286,0.05365,-0.0544828,0.09765399999999999,0.0,0.6020185,146.0,0.0
